debatePeriod,debateSitting,debateSittingLink,fileLocalName,fileRemote,debateDate,debateVideoLink,debateConference
Κ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Ι',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=8357170a-ffc3-47f9-941d-b04a001f75d4,20230724001594_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230724001594_1.docx,24/07/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#defe7511-87f7-4eb8-9b48-b04a0018c3fb,Α' Σύνοδος
Κ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Θ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=e4d2b21a-a35a-4033-bb7a-b0460120181f,20230721001593_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230721001593_1.docx,21/07/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#b9657923-14c6-43e1-9e39-b046010489f1,Α' Σύνοδος
Κ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Η',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=376388c9-10e2-4451-a2b2-b04400d4bafe,20230719001592.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230719001592.docx,19/07/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#84d0f065-23ba-425f-9e1a-b044010f4121,Α' Σύνοδος
Κ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Ζ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=648ac720-f63b-4078-b67b-b04300eb2f71,20230718001591.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230718001591.docx,18/07/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#0453aac3-abba-4e8f-ba30-b0430115a4d1,Α' Σύνοδος
Κ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ΣΤ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=371c3b82-e4e3-4ea3-b91c-b039016dc050,20230708001590_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230708001590_1.docx,08/07/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#6833dfd5-5d5c-4bea-94ac-b03a0011cd71,Α' Σύνοδος
Κ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Ε',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=5eba2f31-fdcd-4647-9944-b03900291ab1,20230707001589_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230707001589_1.docx,07/07/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#a1dc198c-c9a3-4a2c-bd8c-b039009619d8,Α' Σύνοδος
Κ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Δ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=5c08cf76-2f9d-42ee-b5ec-b038002c4164,20230706001588_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230706001588_1.docx,06/07/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#c6e26b97-bd4b-4c7c-a947-b03800b21756,Α' Σύνοδος
Κ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Γ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=c098fd65-1f2f-4784-beca-b035012d987a,20230704001587_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230704001587_1.docx,04/07/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#f4302fbf-067b-4952-8398-b035015bb748,Α' Σύνοδος
Κ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=644c52d9-dcef-47a0-a77d-b03501190e87,20230704001586_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230704001586_1.docx,04/07/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#cedee7fc-6717-4f60-a53f-b035015b3cca,Α' Σύνοδος
Κ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=62f1355c-6ab4-4566-ab8d-b03400d30825,20230703001585_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230703001585_1.docx,03/07/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#92d4a37e-ae52-44fa-8178-b03401059dc4,Α' Σύνοδος
ΙΘ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=7a200ae8-2289-4547-89a9-b01100e19561,20230529001583_1_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230529001583_1_1.docx,29/05/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#4d41c9b4-b7d0-4acd-847b-b01100ef9425,Α' Σύνοδος
ΙΘ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Γ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=9a8113f8-d92d-47d9-a656-b011011a8638,20230529001584_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230529001584_1.docx,29/05/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#1bb1c415-08d8-4604-a0b1-b01101397ef8,Α' Σύνοδος
ΙΘ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=3e1bdd59-4151-4039-a2f7-b010014be01b,20230528001582.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230528001582.docx,28/05/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#58eaa931-0c79-4e6c-be15-b01001614ca6,Α' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ΡΔ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=508bf9d4-f741-49b4-936f-afe1018adbb4,20230411001581.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230411001581.docx,11/04/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#a69b250d-8379-4f14-99b9-afe200acc2ae,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ΡΓ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=8ceb5628-e3e7-4348-8f13-afe00155034f,20230410001580_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230410001580_1.docx,10/04/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#77fcb892-d556-47e2-93ae-afe100b2330d,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ΡΒ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=0e17064c-6bee-4100-9e11-afdd01050c81,20230407001579_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230407001579_1.docx,07/04/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#a404872a-124a-4ab3-bfea-afdd011b578c,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ΡΑ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=feca0f53-aae4-498d-b375-afdc0129be00,20230406001578_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230406001578_1.docx,06/04/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#181f726c-ad97-41d3-ae0a-afdc01617403,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Ρ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=c1d530b5-54cf-44c3-8e0c-afdb012fb154,20230405001577_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230405001577_1.docx,05/04/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#d50be4dc-41b2-483b-9ff4-afdc00b1eb01,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ϞΘ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=e7204cb2-7419-4cb4-9827-afd9015a3d56,20230403001576_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230403001576_1.docx,03/04/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#2d4cf73c-0fbb-4339-b831-afda00b14b6e,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ϞΗ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=b2dac0e5-d1de-4712-9797-afd600c3ae85,20230331001575_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230331001575_1.docx,31/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#f8c5d0a4-2117-4c5b-92b4-afd600b8ed42,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ϞΖ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=36004286-0a4f-4bc4-9036-afd60011e1cd,20230330001574_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230330001574_1.docx,30/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#c9834cc8-fce0-476d-9fb9-afd600b40cc9,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ϞΣΤ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=a74b7d56-dc3e-4432-86c9-afd4014842e9,20230329001573_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230329001573_1.docx,29/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#811ef2ca-f1f8-4684-ab6e-afd500b3876f,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ϞΕ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=a369f8f1-f049-4e38-8904-afd20130a06c,20230327001572_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230327001572_1.docx,27/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#9b6d609f-d0e2-42dc-bb93-afd300be0899,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ϞΔ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=93969b2c-0365-44c4-bca0-afce01645411,20230323001571_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230323001571_1.docx,23/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#12bbce34-3595-418b-9097-afcf00a773e3,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ϞΓ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=bee7198f-eb27-4932-b948-afcd0145d304,20230322001570_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230322001570_1.docx,22/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#fab9042f-a5f5-44a6-b84a-afce00aef703,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ϞΒ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=6dc68613-6741-42f1-9b58-afcc0164fed7,20230321001569.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230321001569.docx,21/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#5609d07d-1882-4c96-87d1-afcd00ab3610,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ϞΑ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=c2300773-53d9-4ba1-8e1e-afcb0174e926,20230320001568_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230320001568_1.docx,20/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#37095c6a-6397-4f68-afbd-afcc00b42596,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Ϟ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=9909e2a7-3523-4c93-bdec-afc800c6eee6,20230317001567_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230317001567_1.docx,17/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#efd9608d-5c3d-4dfd-a7e3-afc800af0db4,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ΠΘ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=6726ea55-bce7-45b9-9f2b-afc7010e6f14,20230316001566_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230316001566_1.docx,16/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#c8840978-649b-4189-8054-afc701170fc4,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ΠΗ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=3949693e-e997-4ef4-a999-afc6015ca61c,20230315001565_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230315001565_1.docx,15/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#de846c9a-63de-40dd-840e-afc700ba1288,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ΠΖ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=d7a5b95a-0173-4620-ae57-afc4015bd4ce,20230313001564_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230313001564_1.docx,13/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#57971fa4-2fef-44c4-9b58-afc500adfbea,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ΠΣΤ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=c98d455a-85f2-42d2-a079-afc100d8e1a1,20230310001563_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230310001563_1.docx,10/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#1c9b5a26-a93b-4e93-a00a-afc100db0c7a,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ΠΕ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=354c06e2-0e8f-4a67-9fc8-afc000be73a1,20230309001562_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230309001562_1.docx,09/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#22cdaf33-97d5-4a40-a6d0-afc000c4d61b,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ΠΔ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=30265482-94ce-4c5a-b646-afbf013dc73f,20230308001561_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230308001561_1.docx,08/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#73917671-ee62-45a0-88cb-afc000b2a5c8,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ΠΓ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=eb0337f0-2b84-4c7c-9dd9-afbe012ecf5d,20230307001560_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230307001560_1.docx,07/03/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#aecd1337-2480-43ff-bd13-afbe01595fea,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ΠΒ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=b83e51f8-4c75-43ce-a3e2-afb7014400be,20230228001559_1.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230228001559_1.docx,28/02/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#af68007c-2d6f-4b44-a7c2-afb800b6a06e,Δ' Σύνοδος
ΙΗ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),ΠΑ',https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=b7ab31da-d3a5-4b6c-8725-afb300c4f41e,20230224001558.docx,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20230224001558.docx,24/02/2023,https://www.hellenicparliament.gr/Vouli-ton-Ellinon/ToKtirio/Fotografiko-Archeio/#f161e084-40ae-498b-8902-afb300c862e2,Δ' Σύνοδος
